 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
аны,34,аны,0.27294117647058824,0.26999999999999996,0.06617375712400884,3
уолаттар,21,уолаттар,0.5276190476190477,0.51,0.09974491274770664,8
сырсан,4,сырсан,0.46,0.46999999999999986,NA,6
кэллилэр,11,кэллилэр,0.5290909090909092,0.52,NA,8
павел,7,павел,0.49857142857142867,0.4700000000000002,NA,5
кэлээт,3,кэлээт,0.4366666666666667,0.4500000000000002,NA,6
кар,1,кар,0.22999999999999998,0.22999999999999998,NA,3
таларынан,1,таларынан,0.29999999999999993,0.29999999999999993,NA,9
сирдэтэн,3,сирдэтэн,0.5466666666666667,0.5900000000000001,NA,8
хата,27,хата,0.3544444444444445,0.33000000000000007,0.09763879010584536,4
бу,145,бу,0.18620689655172412,0.16999999999999993,0.06985171760312898,2
эргиннээҕи,1,эргиннээҕи,0.6000000000000001,0.6000000000000001,NA,10
сири,8,сири,0.3375,0.3400000000000001,NA,4
эндэппэккэ,1,эндэппэккэ,0.6000000000000001,0.6000000000000001,NA,10
билэр,23,билэр,0.3178260869565217,0.2899999999999996,0.07242278155758415,5
буолбуттар,6,буолбуттар,0.6483333333333335,0.645,NA,10
хоноһолорун,1,хоноһолорун,0.69,0.69,NA,11
туох,78,туох,0.2502564102564103,0.2400000000000002,0.04946399343650536,4
баар,64,баар,0.30546875,0.29000000000000004,0.0760311065726829,4
саха,4,саха,0.30999999999999994,0.29000000000000004,NA,4
үтүө,7,үтүө,0.3757142857142858,0.4099999999999999,NA,4
аһынан,4,аһынан,0.5225,0.5149999999999999,NA,6
күндүлээбит,1,күндүлээбит,0.6900000000000004,0.6900000000000004,NA,11
маанылаабыт,1,маанылаабыт,0.4899999999999993,0.4899999999999993,NA,11
бииртэн,3,бииртэн,0.48666666666666664,0.4700000000000001,NA,7
биир,83,биир,0.27385542168674704,0.2600000000000007,0.059136702426711076,4
тыаһаатаҕын,1,тыаһаатаҕын,0.6000000000000001,0.6000000000000001,NA,11
аайы,19,аайы,0.34210526315789475,0.3199999999999994,NA,4
